                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.2871,                0.60202,                 1.0013,                0.87075,                0.64069,                0.72304,                0.40813,                 1.2919,                0.53716,                 1.0356,               0.007822,               0.007822,               0.007822
                     46,                  1.291,                0.60159,                0.99906,                0.87031,                0.64088,                0.72419,                0.40791,                 1.2965,                0.53712,                  1.036,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.2925,                0.60245,                0.99168,                0.87495,                0.64052,                0.72423,                0.40842,                 1.2957,                0.53625,                 1.0293,               0.007723,               0.007723,               0.007723
                     48,                 1.2893,                0.60433,                0.99556,                 0.8713,                0.64323,                0.72566,                0.40913,                 1.2901,                0.53385,                 1.0317,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.2929,                0.60162,                0.99773,                0.86855,                0.64489,                0.72551,                0.41013,                 1.2893,                0.53543,                 1.0345,               0.007624,               0.007624,               0.007624
                     50,                 1.2806,                0.59506,                0.99579,                0.87185,                 0.6429,                0.72597,                0.41032,                 1.2884,                0.53414,                 1.0324,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.2852,                0.59483,                0.99279,                0.87264,                0.64305,                0.72614,                0.40995,                  1.291,                0.53361,                 1.0341,               0.007525,               0.007525,               0.007525
                     52,                 1.2793,                0.59423,                0.99676,                0.87301,                0.64409,                0.72687,                0.41026,                 1.2905,                0.53297,                 1.0352,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.2815,                0.59626,                0.99744,                0.87338,                0.64414,                0.72697,                 0.4109,                  1.289,                0.53145,                 1.0337,               0.007426,               0.007426,               0.007426
                     54,                 1.2816,                0.59266,                 0.9888,                0.86948,                0.64628,                0.72778,                0.41064,                 1.2895,                0.53109,                 1.0347,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.2709,                 0.5887,                0.99378,                0.87038,                0.64595,                0.72826,                0.41155,                  1.288,                0.52879,                 1.0339,               0.007327,               0.007327,               0.007327
                     56,                 1.2819,                0.58923,                0.98985,                0.87015,                0.64653,                  0.729,                0.41181,                 1.2889,                0.52812,                  1.033,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.2772,                0.59023,                0.99428,                0.86974,                0.64655,                 0.7289,                 0.4129,                 1.2874,                0.52685,                 1.0337,               0.007228,               0.007228,               0.007228
                     58,                 1.2637,                0.58572,                0.99335,                0.86895,                0.64791,                 0.7292,                0.41317,                  1.287,                0.52434,                 1.0339,              0.0071785,              0.0071785,              0.0071785
                     59,                  1.274,                 0.5872,                0.99154,                0.87087,                0.64678,                0.72933,                0.41365,                 1.2863,                0.52443,                 1.0336,               0.007129,               0.007129,               0.007129
                     60,                 1.2646,                0.58009,                 0.9862,                0.87016,                0.64784,                0.73027,                0.41379,                  1.286,                0.52371,                 1.0326,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.2613,                0.58063,                0.98094,                0.87015,                0.64893,                0.73085,                0.41394,                 1.2869,                0.52339,                 1.0306,                0.00703,                0.00703,                0.00703
                     62,                 1.2591,                0.58294,                0.98265,                 0.8712,                0.64738,                0.73132,                0.41377,                 1.2874,                0.52278,                 1.0293,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.2638,                0.58126,                 0.9846,                0.86936,                0.64979,                0.73149,                0.41392,                 1.2877,                0.52336,                 1.0308,               0.006931,               0.006931,               0.006931
                     64,                 1.2512,                0.57763,                0.98512,                0.86988,                0.64888,                0.73154,                0.41382,                 1.2881,                0.52333,                 1.0321,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.2551,                0.57787,                0.98458,                0.87032,                0.64859,                0.73159,                0.41416,                 1.2886,                0.52263,                 1.0333,               0.006832,               0.006832,               0.006832
                     66,                 1.2486,                0.57047,                0.98012,                0.87198,                0.64897,                0.73193,                0.41471,                 1.2884,                0.52227,                 1.0333,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.2499,                0.57379,                0.98607,                0.87256,                0.64973,                 0.7328,                0.41488,                 1.2884,                0.52206,                 1.0343,               0.006733,               0.006733,               0.006733
                     68,                 1.2544,                0.57418,                0.97729,                0.87454,                0.64905,                0.73326,                0.41494,                 1.2883,                0.52184,                  1.034,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.2429,                0.56873,                0.98297,                 0.8731,                0.64985,                0.73357,                0.41534,                 1.2882,                 0.5214,                 1.0344,               0.006634,               0.006634,               0.006634
