                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                  1.375,                0.66811,                 1.0249,                0.84133,                0.57805,                0.65758,                0.36064,                  1.361,                0.58587,                   1.06,               0.005248,               0.005248,               0.005248
                    146,                 1.3721,                0.66196,                 1.0263,                0.84164,                0.57771,                0.65748,                0.36053,                  1.361,                0.58588,                   1.06,               0.005215,               0.005215,               0.005215
                    147,                 1.3715,                0.66056,                 1.0254,                0.84163,                0.57775,                0.65737,                0.36083,                  1.361,                0.58565,                 1.0601,               0.005182,               0.005182,               0.005182
                    148,                 1.3667,                0.65931,                 1.0246,                0.84155,                0.57812,                0.65763,                0.36129,                 1.3608,                0.58545,                 1.0601,               0.005149,               0.005149,               0.005149
                    149,                 1.3758,                0.66534,                 1.0254,                0.84238,                0.57785,                0.65764,                0.36107,                 1.3607,                0.58517,                   1.06,               0.005116,               0.005116,               0.005116
                    150,                 1.3681,                0.65602,                 1.0244,                0.84164,                0.57848,                0.65775,                0.36151,                 1.3606,                0.58496,                 1.0599,               0.005083,               0.005083,               0.005083
                    151,                 1.3688,                0.65852,                 1.0247,                0.84196,                0.57815,                0.65787,                0.36162,                 1.3605,                 0.5847,                 1.0599,                0.00505,                0.00505,                0.00505
                    152,                 1.3754,                0.66469,                 1.0238,                0.84209,                0.57845,                0.65826,                 0.3617,                 1.3604,                0.58441,                 1.0599,               0.005017,               0.005017,               0.005017
                    153,                  1.368,                0.66161,                  1.024,                0.84258,                0.57801,                0.65826,                 0.3616,                 1.3602,                0.58433,                 1.0598,               0.004984,               0.004984,               0.004984
                    154,                 1.3704,                 0.6618,                 1.0227,                0.84223,                0.57812,                0.65834,                0.36157,                 1.3604,                0.58425,                 1.0599,               0.004951,               0.004951,               0.004951
                    155,                 1.3739,                0.66392,                 1.0225,                0.84044,                0.57916,                0.65832,                0.36166,                 1.3602,                0.58424,                 1.0599,               0.004918,               0.004918,               0.004918
                    156,                 1.3707,                0.66174,                  1.022,                 0.8435,                0.57795,                0.65833,                0.36179,                 1.3602,                  0.584,                 1.0599,               0.004885,               0.004885,               0.004885
                    157,                 1.3624,                0.65614,                 1.0263,                0.84176,                0.57888,                0.65839,                0.36188,                 1.3602,                0.58396,                 1.0599,               0.004852,               0.004852,               0.004852
                    158,                 1.3632,                0.65728,                 1.0241,                0.84083,                0.57943,                0.65867,                0.36194,                 1.3603,                0.58399,                 1.0599,               0.004819,               0.004819,               0.004819
                    159,                 1.3654,                0.65413,                 1.0226,                 0.8423,                0.57894,                0.65863,                0.36193,                 1.3604,                0.58402,                   1.06,               0.004786,               0.004786,               0.004786
                    160,                 1.3651,                0.65798,                 1.0185,                0.84058,                0.57969,                0.65853,                0.36189,                 1.3603,                0.58409,                 1.0599,               0.004753,               0.004753,               0.004753
                    161,                 1.3647,                0.65574,                 1.0253,                0.83966,                0.58003,                0.65863,                0.36202,                 1.3604,                0.58399,                   1.06,                0.00472,                0.00472,                0.00472
                    162,                 1.3689,                0.65889,                 1.0228,                0.83895,                0.58084,                0.65884,                0.36189,                 1.3605,                0.58416,                   1.06,               0.004687,               0.004687,               0.004687
                    163,                 1.3582,                0.65427,                  1.024,                0.83912,                0.58037,                0.65897,                0.36206,                 1.3603,                0.58412,                 1.0601,               0.004654,               0.004654,               0.004654
                    164,                 1.3598,                0.65381,                  1.022,                0.84097,                0.57971,                0.65912,                0.36214,                 1.3603,                0.58393,                 1.0602,               0.004621,               0.004621,               0.004621
                    165,                 1.3559,                0.65094,                 1.0231,                0.84167,                0.57943,                  0.659,                0.36202,                 1.3605,                0.58393,                 1.0602,               0.004588,               0.004588,               0.004588
                    166,                 1.3557,                0.65193,                 1.0206,                0.84034,                0.57994,                0.65917,                0.36215,                 1.3605,                0.58383,                 1.0602,               0.004555,               0.004555,               0.004555
                    167,                 1.3597,                0.65503,                 1.0212,                0.84031,                0.58001,                0.65922,                0.36219,                 1.3606,                0.58373,                 1.0603,               0.004522,               0.004522,               0.004522
                    168,                 1.3538,                 0.6495,                 1.0197,                0.84043,                0.58001,                0.65956,                0.36214,                 1.3606,                0.58369,                 1.0604,               0.004489,               0.004489,               0.004489
                    169,                 1.3615,                0.65537,                 1.0232,                0.84152,                0.57989,                0.65977,                0.36238,                 1.3605,                0.58352,                 1.0604,               0.004456,               0.004456,               0.004456
                    170,                 1.3636,                0.65425,                 1.0217,                0.84109,                0.58009,                0.65989,                0.36245,                 1.3606,                0.58346,                 1.0606,               0.004423,               0.004423,               0.004423
                    171,                 1.3502,                0.64672,                 1.0213,                0.84117,                0.58059,                0.66002,                 0.3624,                 1.3606,                0.58354,                 1.0606,                0.00439,                0.00439,                0.00439
                    172,                 1.3573,                 0.6502,                 1.0152,                0.84187,                0.58011,                0.65975,                0.36233,                 1.3605,                0.58336,                 1.0606,               0.004357,               0.004357,               0.004357
                    173,                 1.3548,                0.64786,                 1.0129,                0.84058,                0.58105,                0.66017,                0.36254,                 1.3606,                0.58322,                 1.0607,               0.004324,               0.004324,               0.004324
                    174,                 1.3556,                0.65191,                 1.0214,                0.84138,                0.58092,                0.65995,                0.36255,                 1.3606,                0.58311,                 1.0609,               0.004291,               0.004291,               0.004291
                    175,                 1.3565,                0.65198,                 1.0189,                0.84366,                0.58016,                0.66027,                0.36277,                 1.3607,                0.58304,                 1.0609,               0.004258,               0.004258,               0.004258
                    176,                 1.3507,                0.64729,                 1.0208,                0.84364,                0.57976,                0.66016,                0.36277,                 1.3606,                0.58264,                  1.061,               0.004225,               0.004225,               0.004225
                    177,                 1.3534,                0.65045,                 1.0189,                0.84118,                0.58052,                0.65985,                0.36271,                 1.3606,                0.58254,                  1.061,               0.004192,               0.004192,               0.004192
                    178,                  1.359,                0.65301,                 1.0192,                0.84108,                0.58074,                0.66017,                0.36284,                 1.3606,                0.58253,                 1.0609,               0.004159,               0.004159,               0.004159
                    179,                 1.3572,                0.65167,                 1.0163,                0.84188,                0.58076,                0.66025,                0.36295,                 1.3603,                0.58251,                 1.0609,               0.004126,               0.004126,               0.004126
                    180,                 1.3561,                0.65139,                 1.0154,                0.84237,                0.58076,                0.66056,                0.36298,                 1.3603,                0.58249,                 1.0608,               0.004093,               0.004093,               0.004093
                    181,                 1.3441,                0.64369,                 1.0126,                0.84385,                0.58039,                0.66059,                0.36318,                 1.3603,                0.58241,                 1.0608,                0.00406,                0.00406,                0.00406
                    182,                 1.3565,                0.64827,                 1.0169,                0.84315,                0.58037,                 0.6607,                 0.3632,                 1.3603,                0.58237,                 1.0608,               0.004027,               0.004027,               0.004027
                    183,                 1.3439,                0.64315,                 1.0169,                 0.8437,                0.58001,                0.66078,                0.36326,                 1.3602,                0.58239,                 1.0609,               0.003994,               0.003994,               0.003994
                    184,                 1.3434,                0.64169,                 1.0157,                0.84241,                0.58069,                0.66063,                0.36336,                 1.3603,                0.58239,                  1.061,               0.003961,               0.003961,               0.003961
                    185,                 1.3505,                0.64623,                 1.0172,                0.84113,                0.58173,                0.66114,                0.36349,                 1.3603,                0.58226,                  1.061,               0.003928,               0.003928,               0.003928
                    186,                 1.3454,                0.64108,                 1.0135,                0.84161,                0.58165,                0.66131,                0.36357,                 1.3603,                 0.5821,                  1.061,               0.003895,               0.003895,               0.003895
                    187,                 1.3473,                 0.6426,                  1.012,                0.84184,                0.58175,                0.66139,                0.36354,                 1.3602,                0.58206,                  1.061,               0.003862,               0.003862,               0.003862
                    188,                 1.3464,                0.64152,                 1.0156,                0.84219,                0.58184,                0.66147,                0.36365,                 1.3601,                0.58193,                 1.0611,               0.003829,               0.003829,               0.003829
                    189,                  1.343,                0.64229,                 1.0182,                0.84279,                0.58164,                 0.6619,                0.36379,                 1.3602,                0.58195,                 1.0611,               0.003796,               0.003796,               0.003796
                    190,                 1.3441,                0.64119,                 1.0155,                0.84256,                 0.5817,                0.66165,                0.36377,                 1.3603,                0.58193,                 1.0611,               0.003763,               0.003763,               0.003763
                    191,                 1.3468,                0.64269,                 1.0131,                0.84228,                0.58155,                0.66151,                0.36385,                 1.3602,                0.58164,                 1.0611,                0.00373,                0.00373,                0.00373
                    192,                 1.3428,                0.64107,                 1.0141,                0.84264,                0.58178,                0.66189,                0.36403,                 1.3604,                0.58138,                 1.0613,               0.003697,               0.003697,               0.003697
                    193,                 1.3436,                0.64142,                 1.0119,                0.84192,                0.58193,                0.66185,                 0.3642,                 1.3603,                0.58128,                 1.0612,               0.003664,               0.003664,               0.003664
                    194,                 1.3455,                0.64091,                 1.0135,                0.84246,                0.58147,                0.66171,                 0.3642,                 1.3603,                0.58118,                 1.0612,               0.003631,               0.003631,               0.003631
                    195,                 1.3406,                0.63828,                 1.0128,                0.84312,                0.58147,                0.66212,                0.36426,                 1.3603,                 0.5811,                 1.0612,               0.003598,               0.003598,               0.003598
                    196,                 1.3366,                0.63527,                 1.0131,                0.84444,                0.58125,                0.66237,                0.36438,                 1.3603,                0.58104,                 1.0613,               0.003565,               0.003565,               0.003565
                    197,                 1.3467,                0.64327,                 1.0133,                0.84503,                0.58105,                0.66247,                 0.3645,                 1.3603,                0.58104,                 1.0614,               0.003532,               0.003532,               0.003532
                    198,                  1.339,                0.63855,                 1.0136,                0.84492,                0.58082,                0.66257,                0.36463,                 1.3604,                 0.5809,                 1.0614,               0.003499,               0.003499,               0.003499
                    199,                 1.3377,                0.63522,                 1.0142,                0.84477,                  0.581,                0.66298,                0.36475,                 1.3603,                0.58093,                 1.0614,               0.003466,               0.003466,               0.003466
                    200,                 1.3405,                0.63765,                 1.0099,                0.84477,                0.58092,                0.66286,                0.36473,                 1.3604,                0.58083,                 1.0614,               0.003433,               0.003433,               0.003433
                    201,                 1.3311,                 0.6324,                 1.0129,                 0.8447,                 0.5812,                0.66303,                0.36493,                 1.3605,                0.58075,                 1.0616,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.3282,                0.63045,                 1.0145,                0.84543,                0.58115,                0.66324,                 0.3649,                 1.3604,                0.58056,                 1.0616,               0.003367,               0.003367,               0.003367
                    203,                 1.3341,                0.63356,                 1.0113,                 0.8454,                0.58087,                0.66292,                0.36507,                 1.3604,                0.58048,                 1.0617,               0.003334,               0.003334,               0.003334
                    204,                 1.3286,                0.63351,                 1.0116,                0.84598,                0.58084,                0.66296,                0.36515,                 1.3607,                0.58054,                 1.0617,               0.003301,               0.003301,               0.003301
                    205,                 1.3349,                0.63466,                 1.0074,                0.84623,                0.58087,                0.66322,                 0.3652,                 1.3606,                0.58063,                 1.0618,               0.003268,               0.003268,               0.003268
                    206,                 1.3344,                0.63314,                  1.007,                 0.8457,                0.58084,                0.66286,                0.36507,                 1.3608,                0.58048,                 1.0619,               0.003235,               0.003235,               0.003235
                    207,                 1.3309,                 0.6334,                 1.0073,                0.84506,                0.58165,                0.66341,                0.36517,                 1.3607,                0.58027,                 1.0619,               0.003202,               0.003202,               0.003202
                    208,                 1.3272,                0.62918,                 1.0059,                0.84469,                0.58161,                0.66316,                0.36505,                  1.361,                0.58034,                 1.0619,               0.003169,               0.003169,               0.003169
                    209,                 1.3362,                0.63555,                 1.0076,                0.84465,                 0.5822,                0.66352,                0.36518,                 1.3612,                0.58033,                 1.0619,               0.003136,               0.003136,               0.003136
                    210,                 1.3302,                0.63214,                 1.0028,                0.84468,                0.58251,                0.66378,                0.36525,                 1.3611,                0.58024,                 1.0619,               0.003103,               0.003103,               0.003103
                    211,                 1.3264,                0.62919,                0.99953,                0.84455,                 0.5826,                0.66398,                 0.3654,                 1.3612,                0.58006,                 1.0618,                0.00307,                0.00307,                0.00307
                    212,                  1.333,                 0.6361,                 1.0045,                0.84513,                0.58216,                0.66371,                0.36562,                 1.3612,                0.58018,                 1.0617,               0.003037,               0.003037,               0.003037
                    213,                 1.3174,                0.62513,                0.99889,                0.84498,                0.58219,                0.66416,                0.36548,                 1.3615,                0.57999,                 1.0617,               0.003004,               0.003004,               0.003004
                    214,                 1.3286,                0.63134,                0.99961,                 0.8451,                0.58195,                0.66413,                0.36566,                 1.3617,                   0.58,                 1.0617,               0.002971,               0.002971,               0.002971
                    215,                 1.3219,                0.62674,                0.99799,                0.84565,                0.58213,                0.66419,                0.36561,                 1.3616,                0.57972,                 1.0615,               0.002938,               0.002938,               0.002938
                    216,                 1.3234,                0.62739,                 1.0017,                0.84575,                0.58192,                0.66425,                 0.3656,                 1.3618,                0.57966,                 1.0615,               0.002905,               0.002905,               0.002905
                    217,                 1.3204,                0.62635,                  1.003,                0.84577,                0.58198,                0.66421,                0.36542,                 1.3619,                0.57975,                 1.0615,               0.002872,               0.002872,               0.002872
                    218,                 1.3226,                0.62843,                 1.0024,                0.84611,                0.58158,                0.66436,                0.36561,                  1.362,                0.57953,                 1.0614,               0.002839,               0.002839,               0.002839
                    219,                 1.3192,                0.62482,                 1.0033,                0.84602,                0.58172,                 0.6645,                0.36567,                  1.362,                0.57952,                 1.0613,               0.002806,               0.002806,               0.002806
                    220,                 1.3263,                0.62774,                 1.0055,                0.84629,                0.58145,                0.66415,                0.36572,                  1.362,                0.57944,                 1.0614,               0.002773,               0.002773,               0.002773
                    221,                 1.3149,                0.61987,                 1.0019,                0.84661,                0.58133,                0.66423,                0.36564,                 1.3622,                0.57947,                 1.0614,                0.00274,                0.00274,                0.00274
                    222,                 1.3263,                 0.6268,                 1.0001,                0.84675,                0.58173,                0.66429,                0.36563,                 1.3622,                0.57936,                 1.0614,               0.002707,               0.002707,               0.002707
                    223,                   1.32,                0.62544,                 1.0035,                0.84651,                0.58135,                0.66399,                0.36565,                 1.3622,                0.57941,                 1.0614,               0.002674,               0.002674,               0.002674
                    224,                 1.3133,                0.62302,                 1.0042,                0.84654,                0.58168,                0.66404,                0.36557,                 1.3623,                 0.5792,                 1.0614,               0.002641,               0.002641,               0.002641
                    225,                 1.3136,                0.62073,                 1.0019,                0.84643,                0.58164,                  0.664,                0.36567,                 1.3624,                0.57911,                 1.0614,               0.002608,               0.002608,               0.002608
                    226,                  1.308,                0.61756,                 1.0017,                0.84661,                0.58198,                0.66416,                0.36579,                 1.3623,                0.57918,                 1.0614,               0.002575,               0.002575,               0.002575
                    227,                 1.3164,                0.62215,                0.99726,                0.84665,                  0.582,                0.66435,                0.36566,                 1.3623,                0.57905,                 1.0613,               0.002542,               0.002542,               0.002542
                    228,                 1.3095,                0.61805,                 1.0029,                0.84696,                0.58175,                0.66436,                0.36563,                 1.3624,                0.57926,                 1.0613,               0.002509,               0.002509,               0.002509
                    229,                 1.3018,                0.61353,                 1.0031,                0.84737,                0.58179,                0.66466,                0.36551,                 1.3626,                0.57919,                 1.0614,               0.002476,               0.002476,               0.002476
                    230,                 1.3058,                0.61557,                 0.9983,                0.84743,                0.58175,                0.66454,                0.36556,                 1.3627,                0.57908,                 1.0614,               0.002443,               0.002443,               0.002443
                    231,                 1.3135,                0.61898,                 1.0027,                0.84823,                0.58173,                0.66447,                0.36583,                 1.3629,                0.57913,                 1.0615,                0.00241,                0.00241,                0.00241
                    232,                 1.3084,                0.61713,                0.99505,                0.84822,                0.58168,                0.66445,                0.36556,                  1.363,                 0.5791,                 1.0615,               0.002377,               0.002377,               0.002377
                    233,                 1.3063,                0.61726,                0.99633,                0.84773,                0.58248,                0.66469,                0.36556,                  1.363,                0.57896,                 1.0615,               0.002344,               0.002344,               0.002344
                    234,                  1.301,                0.61339,                 1.0035,                0.84753,                0.58256,                0.66488,                0.36542,                  1.363,                0.57887,                 1.0614,               0.002311,               0.002311,               0.002311
                    235,                 1.3065,                0.61756,                 0.9965,                0.84795,                0.58263,                0.66494,                0.36557,                 1.3631,                0.57888,                 1.0613,               0.002278,               0.002278,               0.002278
                    236,                 1.3019,                0.61288,                0.99717,                0.84904,                  0.582,                0.66491,                0.36547,                 1.3631,                0.57886,                 1.0614,               0.002245,               0.002245,               0.002245
                    237,                 1.3096,                0.61767,                0.99831,                0.84855,                0.58243,                0.66517,                0.36584,                 1.3631,                0.57874,                 1.0614,               0.002212,               0.002212,               0.002212
                    238,                 1.3039,                0.61359,                 0.9952,                0.84905,                0.58234,                0.66506,                0.36584,                 1.3632,                0.57884,                 1.0614,               0.002179,               0.002179,               0.002179
                    239,                 1.3138,                0.61863,                0.99473,                0.84948,                0.58234,                0.66529,                0.36605,                 1.3631,                 0.5786,                 1.0613,               0.002146,               0.002146,               0.002146
                    240,                 1.2993,                0.61095,                0.99631,                0.85026,                0.58236,                 0.6654,                0.36612,                 1.3631,                0.57852,                 1.0613,               0.002113,               0.002113,               0.002113
                    241,                 1.3136,                0.61834,                0.99524,                0.85057,                0.58208,                0.66535,                 0.3661,                 1.3631,                0.57862,                 1.0614,                0.00208,                0.00208,                0.00208
                    242,                 1.2894,                0.60674,                0.99593,                0.85042,                0.58221,                0.66554,                 0.3662,                 1.3632,                0.57845,                 1.0614,               0.002047,               0.002047,               0.002047
                    243,                 1.2958,                  0.609,                0.99873,                0.85021,                0.58198,                0.66551,                0.36623,                 1.3632,                0.57842,                 1.0615,               0.002014,               0.002014,               0.002014
                    244,                 1.3032,                0.61418,                0.99609,                0.85123,                 0.5822,                0.66593,                0.36597,                 1.3633,                0.57836,                 1.0615,               0.001981,               0.001981,               0.001981
                    245,                 1.2988,                0.60911,                0.99377,                0.85007,                0.58241,                0.66589,                0.36624,                 1.3632,                 0.5784,                 1.0616,               0.001948,               0.001948,               0.001948
                    246,                 1.2939,                0.60932,                0.99526,                0.85034,                0.58281,                0.66634,                0.36626,                 1.3634,                0.57835,                 1.0617,               0.001915,               0.001915,               0.001915
                    247,                 1.2997,                0.60765,                0.99751,                 0.8497,                0.58336,                 0.6662,                0.36651,                 1.3634,                0.57859,                 1.0618,               0.001882,               0.001882,               0.001882
                    248,                   1.29,                0.60552,                 0.9955,                0.85089,                0.58321,                0.66641,                0.36618,                 1.3634,                0.57854,                 1.0618,               0.001849,               0.001849,               0.001849
                    249,                  1.292,                0.60564,                0.99157,                0.85086,                0.58301,                0.66632,                0.36629,                 1.3635,                0.57851,                 1.0617,               0.001816,               0.001816,               0.001816
                    250,                 1.2875,                 0.6052,                0.99283,                0.85039,                0.58337,                0.66656,                 0.3663,                 1.3635,                0.57824,                 1.0618,               0.001783,               0.001783,               0.001783
                    251,                 1.2915,                0.60411,                0.99314,                0.85007,                0.58392,                0.66684,                0.36674,                 1.3634,                0.57829,                 1.0618,                0.00175,                0.00175,                0.00175
                    252,                 1.2957,                0.60743,                0.99162,                0.85162,                0.58296,                0.66679,                0.36681,                 1.3636,                0.57809,                 1.0619,               0.001717,               0.001717,               0.001717
                    253,                 1.2897,                0.60425,                0.99007,                0.85174,                0.58294,                0.66696,                0.36687,                 1.3635,                 0.5779,                 1.0619,               0.001684,               0.001684,               0.001684
                    254,                 1.2844,                0.60039,                0.99281,                0.85109,                0.58314,                0.66682,                0.36697,                 1.3635,                0.57765,                  1.062,               0.001651,               0.001651,               0.001651
                    255,                 1.2877,                0.60162,                0.99223,                  0.852,                0.58314,                0.66708,                0.36656,                 1.3636,                0.57759,                  1.062,               0.001618,               0.001618,               0.001618
                    256,                 1.2858,                0.60121,                0.99102,                0.85208,                 0.5829,                0.66713,                0.36667,                 1.3636,                0.57733,                 1.0619,               0.001585,               0.001585,               0.001585
                    257,                 1.2886,                0.60343,                0.98997,                0.85147,                0.58324,                0.66707,                0.36673,                 1.3637,                0.57722,                 1.0621,               0.001552,               0.001552,               0.001552
                    258,                 1.2818,                0.60079,                0.98736,                0.85199,                0.58309,                0.66727,                0.36677,                 1.3638,                0.57712,                 1.0621,               0.001519,               0.001519,               0.001519
                    259,                   1.28,                 0.5973,                0.98823,                0.85153,                0.58298,                0.66709,                 0.3668,                 1.3638,                 0.5771,                 1.0621,               0.001486,               0.001486,               0.001486
                    260,                 1.2859,                0.60286,                0.98805,                0.85252,                0.58293,                0.66738,                0.36682,                 1.3639,                 0.5771,                 1.0622,               0.001453,               0.001453,               0.001453
                    261,                 1.2786,                 0.5963,                0.98974,                0.85224,                0.58295,                0.66733,                0.36681,                 1.3639,                0.57673,                 1.0623,                0.00142,                0.00142,                0.00142
                    262,                 1.2812,                0.59968,                0.98243,                0.85267,                0.58303,                0.66734,                0.36672,                 1.3639,                0.57671,                 1.0621,               0.001387,               0.001387,               0.001387
                    263,                 1.2801,                0.59527,                0.98411,                0.85323,                0.58273,                0.66748,                0.36686,                 1.3641,                0.57684,                 1.0622,               0.001354,               0.001354,               0.001354
                    264,                 1.2751,                0.59336,                0.98489,                0.85266,                0.58304,                0.66756,                0.36702,                 1.3642,                0.57673,                 1.0622,               0.001321,               0.001321,               0.001321
                    265,                 1.2762,                0.59618,                0.98881,                0.85349,                0.58324,                0.66757,                0.36699,                 1.3645,                0.57662,                 1.0623,               0.001288,               0.001288,               0.001288
                    266,                 1.2706,                0.59366,                0.98667,                0.85275,                0.58361,                0.66768,                0.36703,                 1.3645,                0.57644,                 1.0623,               0.001255,               0.001255,               0.001255
                    267,                 1.2722,                 0.5894,                0.98525,                0.85275,                0.58311,                0.66748,                0.36705,                 1.3647,                0.57657,                 1.0624,               0.001222,               0.001222,               0.001222
                    268,                 1.2767,                0.59557,                0.98296,                0.85325,                0.58278,                0.66761,                0.36721,                 1.3648,                0.57645,                 1.0624,               0.001189,               0.001189,               0.001189
                    269,                 1.2665,                0.58994,                0.98155,                0.85406,                0.58275,                0.66787,                0.36721,                 1.3648,                0.57646,                 1.0625,               0.001156,               0.001156,               0.001156
                    270,                 1.2672,                 0.5887,                0.98504,                0.85339,                0.58296,                0.66766,                0.36713,                 1.3649,                0.57651,                 1.0627,               0.001123,               0.001123,               0.001123
                    271,                  1.275,                0.59318,                0.98126,                0.85368,                0.58298,                0.66785,                0.36706,                 1.3652,                0.57659,                 1.0627,                0.00109,                0.00109,                0.00109
                    272,                 1.2674,                0.58837,                0.98044,                 0.8537,                0.58278,                0.66774,                0.36719,                 1.3653,                0.57659,                 1.0628,               0.001057,               0.001057,               0.001057
                    273,                  1.272,                0.58983,                0.97699,                0.85434,                0.58301,                0.66802,                0.36715,                 1.3653,                0.57658,                 1.0629,               0.001024,               0.001024,               0.001024
                    274,                 1.2608,                0.58689,                0.97425,                0.85435,                0.58251,                0.66794,                0.36729,                 1.3655,                0.57675,                 1.0629,               0.000991,               0.000991,               0.000991
                    275,                 1.2716,                0.59186,                0.98004,                0.85481,                0.58245,                0.66802,                0.36725,                 1.3656,                0.57662,                  1.063,               0.000958,               0.000958,               0.000958
                    276,                  1.263,                0.58772,                0.98242,                0.85506,                0.58256,                0.66826,                0.36731,                 1.3656,                0.57642,                  1.063,               0.000925,               0.000925,               0.000925
                    277,                 1.2599,                0.58407,                0.97716,                0.85516,                0.58288,                0.66839,                0.36741,                 1.3655,                0.57628,                  1.063,               0.000892,               0.000892,               0.000892
                    278,                 1.2692,                0.58922,                0.98109,                0.85564,                0.58256,                0.66824,                0.36733,                 1.3656,                0.57621,                 1.0632,               0.000859,               0.000859,               0.000859
                    279,                 1.2622,                 0.5868,                0.97928,                0.85601,                0.58257,                0.66834,                0.36745,                 1.3657,                0.57619,                 1.0634,               0.000826,               0.000826,               0.000826
                    280,                 1.2707,                0.59243,                0.97931,                0.85542,                0.58331,                 0.6687,                0.36743,                 1.3659,                 0.5763,                 1.0636,               0.000793,               0.000793,               0.000793
                    281,                 1.2606,                0.58582,                 0.9791,                0.85681,                0.58288,                0.66904,                0.36748,                 1.3661,                0.57632,                 1.0636,                0.00076,                0.00076,                0.00076
                    282,                 1.2545,                0.58154,                0.97652,                0.85526,                0.58339,                0.66893,                 0.3676,                 1.3661,                0.57625,                 1.0637,               0.000727,               0.000727,               0.000727
                    283,                 1.2588,                 0.5833,                0.97869,                0.85544,                 0.5836,                0.66924,                0.36784,                 1.3664,                0.57652,                 1.0638,               0.000694,               0.000694,               0.000694
                    284,                 1.2486,                0.57922,                0.97747,                0.85628,                0.58283,                0.66923,                0.36793,                 1.3667,                0.57646,                 1.0639,               0.000661,               0.000661,               0.000661
                    285,                 1.2539,                0.58022,                0.97886,                0.85674,                0.58274,                 0.6691,                0.36797,                 1.3669,                0.57635,                 1.0642,               0.000628,               0.000628,               0.000628
                    286,                 1.2501,                0.57771,                0.97534,                0.85672,                0.58316,                0.66943,                0.36802,                 1.3671,                0.57627,                 1.0643,               0.000595,               0.000595,               0.000595
                    287,                 1.2595,                  0.583,                0.97545,                 0.8571,                0.58288,                0.66948,                0.36813,                 1.3674,                0.57639,                 1.0644,               0.000562,               0.000562,               0.000562
                    288,                 1.2498,                0.57792,                 0.9735,                0.85531,                0.58359,                0.66939,                0.36797,                 1.3678,                0.57627,                 1.0646,               0.000529,               0.000529,               0.000529
                    289,                 1.2476,                0.57671,                0.97578,                0.85413,                0.58402,                0.66951,                0.36806,                  1.368,                0.57631,                 1.0649,               0.000496,               0.000496,               0.000496
                    290,                 1.2525,                0.57959,                0.97531,                0.85556,                0.58334,                0.66943,                0.36808,                 1.3683,                0.57637,                 1.0651,               0.000463,               0.000463,               0.000463
                    291,                 1.2272,                0.54888,                0.98352,                0.85588,                0.58344,                0.66972,                0.36815,                 1.3683,                0.57618,                 1.0651,                0.00043,                0.00043,                0.00043
                    292,                 1.2205,                0.54355,                0.98007,                0.85549,                0.58404,                0.67003,                0.36834,                 1.3682,                0.57627,                 1.0653,               0.000397,               0.000397,               0.000397
                    293,                 1.2197,                0.54375,                0.97998,                0.85736,                0.58339,                0.66994,                0.36834,                 1.3683,                0.57611,                 1.0653,               0.000364,               0.000364,               0.000364
                    294,                 1.2195,                0.54376,                0.97677,                0.85627,                0.58414,                0.67022,                0.36845,                 1.3685,                0.57627,                 1.0655,               0.000331,               0.000331,               0.000331
                    295,                 1.2153,                 0.5381,                0.97716,                0.85596,                0.58413,                0.67004,                0.36842,                 1.3685,                0.57648,                 1.0655,               0.000298,               0.000298,               0.000298
                    296,                 1.2112,                0.53973,                0.97454,                 0.8554,                0.58447,                0.67001,                0.36847,                 1.3684,                0.57633,                 1.0655,               0.000265,               0.000265,               0.000265
                    297,                 1.2088,                0.53689,                0.97212,                0.85548,                0.58439,                0.67001,                0.36855,                 1.3686,                0.57625,                 1.0658,               0.000232,               0.000232,               0.000232
                    298,                 1.2064,                0.53627,                0.97234,                0.85489,                0.58467,                 0.6702,                0.36853,                 1.3687,                0.57622,                 1.0659,               0.000199,               0.000199,               0.000199
                    299,                 1.2014,                0.53532,                0.96807,                0.85489,                0.58455,                0.67005,                0.36874,                 1.3688,                0.57626,                 1.0659,               0.000166,               0.000166,               0.000166
                    300,                  1.211,                0.53851,                0.96807,                0.85455,                0.58457,                0.67006,                0.36871,                 1.3692,                0.57634,                 1.0662,               0.000133,               0.000133,               0.000133
