                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.2493,                0.57098,                0.98142,                0.87147,                0.65169,                0.73487,                0.41549,                 1.2889,                0.52585,                 1.0352,              0.0061923,              0.0061923,              0.0061923
                     52,                 1.2444,                0.56856,                0.98262,                0.86691,                0.65555,                0.73607,                  0.416,                 1.2886,                 0.5243,                 1.0336,              0.0061162,              0.0061162,              0.0061162
                     53,                 1.2439,                0.57009,                0.98623,                0.86889,                 0.6553,                 0.7366,                0.41694,                 1.2871,                0.52266,                 1.0359,                0.00604,                0.00604,                0.00604
                     54,                 1.2432,                0.56751,                0.97597,                0.86831,                0.65612,                0.73698,                0.41678,                 1.2879,                0.52183,                 1.0361,              0.0059638,              0.0059638,              0.0059638
                     55,                 1.2336,                0.56231,                0.97924,                0.86916,                0.65509,                0.73678,                0.41646,                 1.2898,                0.52193,                 1.0367,              0.0058877,              0.0058877,              0.0058877
                     56,                 1.2423,                0.56327,                 0.9788,                0.87117,                0.65393,                0.73733,                0.41675,                 1.2909,                0.52151,                 1.0382,              0.0058115,              0.0058115,              0.0058115
                     57,                 1.2349,                0.56225,                0.97425,                 0.8669,                  0.656,                0.73691,                0.41714,                 1.2911,                0.52056,                 1.0368,              0.0057354,              0.0057354,              0.0057354
                     58,                 1.2222,                0.55762,                0.97597,                0.87029,                0.65429,                0.73635,                0.41758,                 1.2899,                 0.5195,                 1.0355,              0.0056592,              0.0056592,              0.0056592
                     59,                 1.2293,                0.55816,                 0.9735,                0.86998,                0.65551,                0.73729,                0.41824,                  1.289,                0.51942,                 1.0349,              0.0055831,              0.0055831,              0.0055831
                     60,                 1.2203,                0.55172,                0.97272,                0.87456,                0.65292,                0.73757,                 0.4183,                 1.2898,                0.51863,                 1.0362,              0.0055069,              0.0055069,              0.0055069
                     61,                 1.2157,                0.55113,                0.97008,                0.87108,                0.65668,                0.73845,                0.41797,                 1.2904,                0.51753,                 1.0377,              0.0054308,              0.0054308,              0.0054308
                     62,                 1.2121,                0.55012,                0.96903,                0.86952,                0.65721,                0.73906,                0.41817,                  1.291,                0.51748,                 1.0373,              0.0053546,              0.0053546,              0.0053546
                     63,                 1.2145,                0.54895,                0.96434,                0.87084,                0.65545,                0.73937,                 0.4184,                 1.2916,                0.51652,                 1.0369,              0.0052785,              0.0052785,              0.0052785
                     64,                 1.2006,                0.54352,                0.96537,                0.87055,                0.65637,                0.74024,                0.41872,                 1.2913,                0.51659,                 1.0367,              0.0052023,              0.0052023,              0.0052023
                     65,                 1.2032,                0.54441,                0.96679,                0.86923,                0.65721,                0.74026,                 0.4189,                 1.2912,                 0.5164,                 1.0374,              0.0051262,              0.0051262,              0.0051262
                     66,                 1.1965,                0.53704,                0.96753,                0.86926,                0.65723,                 0.7402,                0.41926,                 1.2904,                0.51639,                 1.0385,                0.00505,                0.00505,                0.00505
                     67,                 1.1949,                0.53923,                0.96402,                0.87167,                0.65756,                0.74068,                0.41956,                 1.2902,                0.51604,                 1.0385,              0.0049738,              0.0049738,              0.0049738
                     68,                 1.2018,                0.53978,                 0.9608,                0.87333,                0.65705,                0.74075,                0.41968,                 1.2899,                0.51532,                 1.0386,              0.0048977,              0.0048977,              0.0048977
                     69,                 1.1888,                0.53352,                  0.965,                0.87151,                0.65867,                0.74134,                 0.4199,                 1.2893,                 0.5147,                 1.0393,              0.0048215,              0.0048215,              0.0048215
                     70,                 1.1876,                0.53433,                0.96095,                0.86979,                0.65977,                0.74107,                0.41949,                 1.2904,                0.51463,                 1.0406,              0.0047454,              0.0047454,              0.0047454
